base_date,Local Code,label_high_20,label_low_20
2020-11-12,2020-11-12-3664,0.10164871,-0.061317466
2020-01-23,2020-01-23-3665,0.09921213,-0.06267196
2020-03-16,2020-03-16-3665,0.103848614,-0.06447461
2020-06-12,2020-06-12-3665,0.09620259,-0.060508408
2020-09-14,2020-09-14-3665,0.099316284,-0.06435937
2020-12-15,2020-12-15-3665,0.09764895,-0.062795825
2020-01-31,2020-01-31-3666,0.098122954,-0.05990933
2020-05-08,2020-05-08-3666,0.09840586,-0.059871748
2020-05-15,2020-05-15-3666,0.09957674,-0.06117417
2020-07-31,2020-07-31-3666,0.09719151,-0.06034243
2020-10-30,2020-10-30-3666,0.09678119,-0.0601696
2020-02-13,2020-02-13-3667,0.099054635,-0.060977668
2020-04-30,2020-04-30-3667,0.100036256,-0.061150014
2020-07-30,2020-07-30-3667,0.10511512,-0.06901401
2020-10-30,2020-10-30-3667,0.10524175,-0.066222526
2020-02-05,2020-02-05-3668,0.104723915,-0.068532996
2020-05-14,2020-05-14-3668,0.10318236,-0.06556879
2020-08-05,2020-08-05-3668,0.10144264,-0.06687462
2020-11-04,2020-11-04-3668,0.10071493,-0.063730486
2020-01-10,2020-01-10-3670,0.08880254,-0.058022127
2020-02-19,2020-02-19-3670,0.08893488,-0.05804292
2020-04-10,2020-04-10-3670,0.090101615,-0.05821508
2020-07-10,2020-07-10-3670,0.08971199,-0.058172747
2020-10-14,2020-10-14-3670,0.0894065,-0.058124036
2020-02-14,2020-02-14-3671,0.094853066,-0.05924596
2020-05-14,2020-05-14-3671,0.09647567,-0.059532158
2020-08-07,2020-08-07-3671,0.09579224,-0.059195288
2020-11-11,2020-11-11-3671,0.09286204,-0.05951365
2020-02-13,2020-02-13-3672,0.102075286,-0.06474527
2020-05-14,2020-05-14-3672,0.107367665,-0.067377366
2020-08-13,2020-08-13-3672,0.10317338,-0.06355042
2020-11-12,2020-11-12-3672,0.09878111,-0.060388118
2020-02-14,2020-02-14-3673,0.10272822,-0.06408656
2020-05-13,2020-05-13-3673,0.10105412,-0.06265259
2020-08-07,2020-08-07-3673,0.10032879,-0.061870597
2020-11-04,2020-11-04-3673,0.1021422,-0.06329905
2020-02-14,2020-02-14-3674,0.09620372,-0.0593203
2020-05-15,2020-05-15-3674,0.09609745,-0.059666865
2020-08-14,2020-08-14-3674,0.094444044,-0.059461296
2020-11-13,2020-11-13-3674,0.09259897,-0.05967255
2020-02-13,2020-02-13-3675,0.09838952,-0.059770316
2020-06-30,2020-06-30-3675,0.10012795,-0.061150976
2020-08-13,2020-08-13-3675,0.0989979,-0.06014836
2020-11-12,2020-11-12-3675,0.098654196,-0.059957623
2020-02-07,2020-02-07-3676,0.095511645,-0.059742913
2020-04-24,2020-04-24-3676,0.09595304,-0.059414566
2020-05-19,2020-05-19-3676,0.09624657,-0.059670135
2020-08-11,2020-08-11-3676,0.09549009,-0.059539102
2020-11-10,2020-11-10-3676,0.094698064,-0.059467115
2020-02-12,2020-02-12-3677,0.09539299,-0.05986215
2020-05-13,2020-05-13-3677,0.09767829,-0.061468914
2020-08-12,2020-08-12-3677,0.09400756,-0.060224526
2020-11-11,2020-11-11-3677,0.09427242,-0.059701934
2020-01-14,2020-01-14-3678,0.08050613,-0.059154652
2020-04-14,2020-04-14-3678,0.0832792,-0.058426432
2020-07-15,2020-07-15-3678,0.07727224,-0.05755169
2020-10-13,2020-10-13-3678,0.05793142,-0.048289374
2020-02-14,2020-02-14-3679,0.100487664,-0.061658174
2020-05-14,2020-05-14-3679,0.104815416,-0.06506228
2020-08-12,2020-08-12-3679,0.101443894,-0.061807096
2020-11-13,2020-11-13-3679,0.10210889,-0.062394023
2020-02-14,2020-02-14-3680,0.09934022,-0.06029529
2020-05-15,2020-05-15-3680,0.10142272,-0.061612442
2020-08-13,2020-08-13-3680,0.09908357,-0.06090068
2020-10-15,2020-10-15-3680,0.09877187,-0.06091109
2020-11-13,2020-11-13-3680,0.098594934,-0.060527936
2020-12-14,2020-12-14-3680,0.1033128,-0.06522156
2020-02-12,2020-02-12-3681,0.09854134,-0.0611863
2020-03-11,2020-03-11-3681,0.036362365,-0.020895723
2020-05-14,2020-05-14-3681,0.10386977,-0.067697585
2020-06-01,2020-06-01-3681,0.095519386,-0.060482666
2020-08-13,2020-08-13-3681,0.10240427,-0.067815065
2020-11-09,2020-11-09-3681,0.09442715,-0.05933991
2020-11-12,2020-11-12-3681,0.06542242,-0.03889393
2020-02-07,2020-02-07-3682,0.094973624,-0.05897794
2020-05-27,2020-05-27-3682,0.09464915,-0.058896482
2020-08-11,2020-08-11-3682,0.09547409,-0.05908215
2020-11-10,2020-11-10-3682,0.09506678,-0.058968127
2020-11-30,2020-11-30-3682,0.09555879,-0.05908435
2020-02-13,2020-02-13-3683,0.09694768,-0.059409074
2020-05-14,2020-05-14-3683,0.097102344,-0.05975639
2020-07-28,2020-07-28-3683,0.09558166,-0.060477346
2020-08-13,2020-08-13-3683,0.09473747,-0.059552647
2020-11-13,2020-11-13-3683,0.09913083,-0.06539462
2020-12-28,2020-12-28-3683,0.09466357,-0.063379765
2020-02-07,2020-02-07-3686,0.10113879,-0.061207592
2020-03-25,2020-03-25-3686,0.1013204,-0.06091468
2020-05-18,2020-05-18-3686,0.10092398,-0.060631774
2020-08-03,2020-08-03-3686,0.038712237,-0.0147520555
2020-11-06,2020-11-06-3686,0.100616895,-0.061422028
2020-02-03,2020-02-03-3687,0.09317372,-0.059888154
2020-05-08,2020-05-08-3687,0.094223656,-0.05933667
2020-05-14,2020-05-14-3687,0.09449823,-0.059974447
2020-08-12,2020-08-12-3687,0.09382181,-0.059196457
2020-11-13,2020-11-13-3687,0.095116965,-0.059569582
2020-02-12,2020-02-12-3688,0.094144106,-0.05908235
2020-05-14,2020-05-14-3688,0.09556138,-0.05940613
2020-08-12,2020-08-12-3688,0.09391527,-0.05910375
2020-11-10,2020-11-10-3688,0.09235224,-0.059023812
2020-02-13,2020-02-13-3689,0.097834535,-0.061631918
2020-05-11,2020-05-11-3689,0.097861044,-0.06290834
2020-05-14,2020-05-14-3689,0.07664713,-0.053883824
2020-08-07,2020-08-07-3689,0.10199729,-0.06478169
2020-11-12,2020-11-12-3689,0.094128594,-0.0606201
2020-02-07,2020-02-07-3690,0.092076115,-0.058511615
2020-05-08,2020-05-08-3690,0.09367386,-0.058746725
2020-08-05,2020-08-05-3690,0.09161537,-0.058775455
2020-10-22,2020-10-22-3690,0.09002564,-0.058861807
2020-11-06,2020-11-06-3690,0.090954624,-0.058947533
2020-02-14,2020-02-14-3691,0.096329525,-0.059263192
2020-05-14,2020-05-14-3691,0.097047664,-0.059551917
2020-08-14,2020-08-14-3691,0.09731474,-0.05952266
2020-11-13,2020-11-13-3691,0.097790316,-0.06028758
2020-02-13,2020-02-13-3692,0.08684201,-0.05795052
2020-04-13,2020-04-13-3692,0.09023457,-0.058545537
2020-05-15,2020-05-15-3692,0.08917269,-0.05857984
2020-08-13,2020-08-13-3692,0.0875292,-0.057903767
2020-11-12,2020-11-12-3692,0.08603491,-0.05809965
2020-02-14,2020-02-14-3694,0.0905435,-0.05959414
2020-05-15,2020-05-15-3694,0.09054259,-0.059797734
2020-08-14,2020-08-14-3694,0.08401462,-0.060539715
2020-11-13,2020-11-13-3694,0.0864293,-0.05975935
2020-01-27,2020-01-27-3695,0.089820094,-0.058198676
2020-02-06,2020-02-06-3695,0.09069762,-0.058331884
2020-05-08,2020-05-08-3695,0.09202222,-0.0584998
2020-08-07,2020-08-07-3695,0.09053984,-0.05840172
2020-11-06,2020-11-06-3695,0.08921625,-0.058124088
2020-02-12,2020-02-12-3696,0.09350927,-0.05909604
2020-02-14,2020-02-14-3696,0.093826935,-0.05944375
2020-05-14,2020-05-14-3696,0.09608013,-0.059566483
2020-08-14,2020-08-14-3696,0.09525705,-0.06107554
2020-10-23,2020-10-23-3696,0.090689644,-0.059325293
2020-11-13,2020-11-13-3696,0.09063265,-0.05920303
2020-01-09,2020-01-09-3697,0.05701975,-0.047635105
2020-04-09,2020-04-09-3697,0.06512285,-0.05189116
2020-07-09,2020-07-09-3697,0.046883136,-0.039888028
2020-10-08,2020-10-08-3697,0.032503605,-0.020645175
2020-02-13,2020-02-13-3698,0.089571826,-0.058239147
2020-05-14,2020-05-14-3698,0.09126447,-0.05862879
2020-08-06,2020-08-06-3698,0.09030476,-0.058414295
2020-11-12,2020-11-12-3698,0.09071704,-0.05844233
2020-02-13,2020-02-13-3708,0.07933297,-0.058312558
2020-05-14,2020-05-14-3708,0.07960292,-0.05829513
2020-05-21,2020-05-21-3708,0.07889197,-0.058201052
2020-08-13,2020-08-13-3708,0.07660579,-0.057223685
2020-09-24,2020-09-24-3708,0.07658408,-0.05719296
2020-11-12,2020-11-12-3708,0.07411017,-0.055486508
2020-02-13,2020-02-13-3710,0.09343981,-0.05871719
2020-05-14,2020-05-14-3710,0.09542748,-0.059096508
2020-08-12,2020-08-12-3710,0.09433253,-0.059730962
2020-09-23,2020-09-23-3710,0.093074076,-0.05885105
2020-11-12,2020-11-12-3710,0.09364671,-0.058701262
2020-02-05,2020-02-05-3712,0.08558496,-0.05769147
2020-05-12,2020-05-12-3712,0.087987036,-0.057867467
2020-08-04,2020-08-04-3712,0.08650959,-0.05772177
2020-11-05,2020-11-05-3712,0.0840485,-0.057796687
2020-02-07,2020-02-07-3719,0.100634724,-0.06052959
2020-02-12,2020-02-12-3719,0.100543834,-0.06047398
2020-05-13,2020-05-13-3719,0.10167643,-0.061297983
2020-07-15,2020-07-15-3719,0.107303955,-0.06785232
2020-08-12,2020-08-12-3719,0.10097862,-0.060842983
2020-11-11,2020-11-11-3719,0.10179264,-0.061426625
2020-02-06,2020-02-06-3723,0.092933856,-0.0587546
2020-05-14,2020-05-14-3723,0.09397492,-0.058923587
2020-08-13,2020-08-13-3723,0.09196243,-0.058690704
2020-09-29,2020-09-29-3723,0.09223018,-0.05887994
2020-11-12,2020-11-12-3723,0.09181105,-0.058531046
2020-02-14,2020-02-14-3726,0.09725823,-0.059459254
2020-05-15,2020-05-15-3726,0.09737089,-0.05950103
2020-06-04,2020-06-04-3726,0.09728951,-0.059474207
2020-08-07,2020-08-07-3726,0.09776376,-0.05971481
2020-11-13,2020-11-13-3726,0.0978082,-0.059565008
2020-02-13,2020-02-13-3727,0.10034118,-0.06064388
2020-02-25,2020-02-25-3727,0.1037562,-0.06282034
2020-05-13,2020-05-13-3727,0.102967255,-0.062473968
2020-08-13,2020-08-13-3727,0.10074361,-0.061199725
2020-11-12,2020-11-12-3727,0.10072466,-0.061165847
2020-03-06,2020-03-06-3733,0.052512035,-0.04496818
2020-06-19,2020-06-19-3733,0.043652397,-0.036415987
2020-09-04,2020-09-04-3733,0.04852521,-0.041923936
2020-11-24,2020-11-24-3733,0.04903881,-0.042434003
2020-12-11,2020-12-11-3733,0.04770873,-0.041125946
2020-02-06,2020-02-06-3738,0.085984156,-0.058163546
2020-05-08,2020-05-08-3738,0.08894578,-0.058320582
2020-08-05,2020-08-05-3738,0.089649476,-0.058432728
2020-11-05,2020-11-05-3738,0.08999301,-0.05865694
2020-02-10,2020-02-10-3741,0.080218874,-0.058407098
2020-05-14,2020-05-14-3741,0.08150278,-0.05854772
2020-08-11,2020-08-11-3741,0.0843717,-0.05783239
2020-10-26,2020-10-26-3741,0.085035406,-0.05781187
2020-11-09,2020-11-09-3741,0.08398061,-0.057936594
2020-01-23,2020-01-23-3744,0.09681255,-0.059532814
2020-02-05,2020-02-05-3744,0.097376086,-0.05982987
2020-04-28,2020-04-28-3744,0.098167084,-0.059935674
2020-08-03,2020-08-03-3744,0.09535183,-0.059564337
2020-10-29,2020-10-29-3744,0.09711538,-0.06006299
2020-02-14,2020-02-14-3747,0.09827981,-0.060229197
2020-05-15,2020-05-15-3747,0.099936575,-0.06087473
2020-08-07,2020-08-07-3747,0.098546505,-0.060225606
2020-11-10,2020-11-10-3747,0.10002198,-0.061605185
2020-11-13,2020-11-13-3747,0.09821349,-0.060259946
2020-02-03,2020-02-03-3750,0.09452142,-0.05910918
2020-05-15,2020-05-15-3750,0.093520254,-0.058702536
2020-08-07,2020-08-07-3750,0.091109,-0.058486804
2020-11-06,2020-11-06-3750,0.09092538,-0.058450557
2020-02-13,2020-02-13-3751,0.09856059,-0.059911415
2020-05-07,2020-05-07-3751,0.10004274,-0.060566477
2020-08-06,2020-08-06-3751,0.099419825,-0.06028162
2020-11-05,2020-11-05-3751,0.10001255,-0.0609921
2020-02-14,2020-02-14-3753,0.0956932,-0.05926679
2020-05-20,2020-05-20-3753,0.09690619,-0.060348257
2020-08-14,2020-08-14-3753,0.096678875,-0.059682906
2020-11-13,2020-11-13-3753,0.09631329,-0.05952043
2020-02-14,2020-02-14-3758,0.09669852,-0.06023042
2020-05-22,2020-05-22-3758,0.09939429,-0.061731443
2020-08-14,2020-08-14-3758,0.09903598,-0.0607353
2020-11-13,2020-11-13-3758,0.098382846,-0.060226724
2020-12-21,2020-12-21-3758,0.09862166,-0.060341433
2020-01-14,2020-01-14-3760,0.09470529,-0.060103245
2020-04-14,2020-04-14-3760,0.095615916,-0.05960381
2020-07-14,2020-07-14-3760,0.09312445,-0.060231447
2020-10-13,2020-10-13-3760,0.09311973,-0.05980277
2020-01-31,2020-01-31-3762,0.09482689,-0.060403675
2020-04-21,2020-04-21-3762,0.09558221,-0.06104909
2020-05-01,2020-05-01-3762,0.09543243,-0.060932666
2020-05-11,2020-05-11-3762,0.09804313,-0.06284951
2020-07-31,2020-07-31-3762,0.0923964,-0.060079716
2020-09-18,2020-09-18-3762,0.09239375,-0.06078726
2020-10-30,2020-10-30-3762,0.09080519,-0.05979088
2020-01-30,2020-01-30-3763,0.09134207,-0.058506496
2020-05-08,2020-05-08-3763,0.09288993,-0.058620974
2020-07-30,2020-07-30-3763,0.09130398,-0.05848629
2020-10-30,2020-10-30-3763,0.09154006,-0.05848086
2020-02-13,2020-02-13-3765,0.09555015,-0.06286092
2020-06-23,2020-06-23-3765,0.09649673,-0.06308915
2020-08-07,2020-08-07-3765,0.09712149,-0.06420694
2020-11-13,2020-11-13-3765,0.09478404,-0.06313253
2020-02-07,2020-02-07-3766,0.09605624,-0.05922345
2020-05-11,2020-05-11-3766,0.09666715,-0.059317663
2020-08-14,2020-08-14-3766,0.096394055,-0.059266992
2020-11-13,2020-11-13-3766,0.096531875,-0.059289783
2020-02-04,2020-02-04-3768,0.09018341,-0.058474116
2020-05-13,2020-05-13-3768,0.08987079,-0.058351673
2020-08-11,2020-08-11-3768,0.09037804,-0.05834271
2020-11-09,2020-11-09-3768,0.09073142,-0.058405206
2020-02-12,2020-02-12-3769,0.06221766,-0.0509556
2020-05-12,2020-05-12-3769,0.04873259,-0.0413987
2020-08-07,2020-08-07-3769,0.043802384,-0.034619838
2020-08-11,2020-08-11-3769,0.045087703,-0.036365464
2020-11-11,2020-11-11-3769,0.03905737,-0.026877739
2020-03-06,2020-03-06-3770,0.0997202,-0.060459137
2020-06-15,2020-06-15-3770,0.09825143,-0.059766486
2020-06-22,2020-06-22-3770,0.098215185,-0.059767693
2020-09-04,2020-09-04-3770,0.098068126,-0.059847735
2020-12-02,2020-12-02-3770,0.097541526,-0.059682824
2020-01-30,2020-01-30-3771,0.090303175,-0.058675334
2020-02-07,2020-02-07-3771,0.0898252,-0.05853314
2020-04-30,2020-04-30-3771,0.09108847,-0.058482774
2020-05-11,2020-05-11-3771,0.0904941,-0.058618486
2020-07-28,2020-07-28-3771,0.08855729,-0.05806794
2020-10-28,2020-10-28-3771,0.09023492,-0.05835274
2020-02-10,2020-02-10-3772,0.09049895,-0.058639906
2020-04-23,2020-04-23-3772,0.09606303,-0.059311815
2020-05-12,2020-05-12-3772,0.09490591,-0.05922036
2020-08-07,2020-08-07-3772,0.09219868,-0.059151456
2020-11-10,2020-11-10-3772,0.09000806,-0.058289222
2020-02-07,2020-02-07-3773,0.094363354,-0.059327833
2020-05-08,2020-05-08-3773,0.09601953,-0.060107313
2020-08-07,2020-08-07-3773,0.09573737,-0.059783712
2020-11-06,2020-11-06-3773,0.096731566,-0.060209945
2020-02-07,2020-02-07-3774,0.09293456,-0.060153633
2020-05-14,2020-05-14-3774,0.09329008,-0.060764626
2020-08-07,2020-08-07-3774,0.09330348,-0.061061606
2020-11-09,2020-11-09-3774,0.089234956,-0.059814125
2020-02-07,2020-02-07-3776,0.10413671,-0.06339824
2020-05-13,2020-05-13-3776,0.10269619,-0.06580658
2020-08-07,2020-08-07-3776,0.10371537,-0.062925026
2020-11-06,2020-11-06-3776,0.04481752,-0.025382444
2020-05-29,2020-05-29-3777,0.10623147,-0.06784102
2020-07-14,2020-07-14-3777,0.106130876,-0.065285586
2020-08-13,2020-08-13-3777,0.028650962,-0.012565657
2020-11-12,2020-11-12-3777,0.103614576,-0.061929688
2020-01-31,2020-01-31-3778,0.09824256,-0.06077212
2020-04-27,2020-04-27-3778,0.10073835,-0.062809855
2020-07-29,2020-07-29-3778,0.098429136,-0.060725264
2020-10-27,2020-10-27-3778,0.0998479,-0.06253531
2020-01-31,2020-01-31-3779,0.101593465,-0.0611348
2020-04-20,2020-04-20-3779,0.10042881,-0.060231566
2020-04-30,2020-04-30-3779,0.10034876,-0.06018939
2020-05-14,2020-05-14-3779,0.100539446,-0.060331143
2020-07-31,2020-07-31-3779,0.09993533,-0.059972115
2020-10-23,2020-10-23-3779,0.1056524,-0.06474096
2020-10-30,2020-10-30-3779,0.098224275,-0.06597655
2020-02-12,2020-02-12-3782,0.09968675,-0.060551517
2020-02-14,2020-02-14-3782,0.102001876,-0.061691687
2020-05-08,2020-05-08-3782,0.10270084,-0.06228225
2020-08-14,2020-08-14-3782,0.103537515,-0.063132
2020-11-13,2020-11-13-3782,0.1032071,-0.063125625
2020-02-12,2020-02-12-3784,0.093707,-0.05894234
2020-05-08,2020-05-08-3784,0.09525486,-0.05965414
2020-08-03,2020-08-03-3784,0.09263012,-0.058946773
2020-11-06,2020-11-06-3784,0.092784084,-0.058869556
2020-02-12,2020-02-12-3787,0.09355429,-0.058698222
2020-05-13,2020-05-13-3787,0.095223926,-0.058995597
2020-05-15,2020-05-15-3787,0.0960198,-0.059162714
2020-08-12,2020-08-12-3787,0.09574867,-0.059094287
2020-11-10,2020-11-10-3787,0.095258564,-0.05899273
2020-02-12,2020-02-12-3788,0.0867847,-0.057856083
2020-05-12,2020-05-12-3788,0.08551721,-0.060133114
2020-08-11,2020-08-11-3788,0.06365816,-0.051280424
2020-11-11,2020-11-11-3788,0.04919481,-0.041570548
2020-01-14,2020-01-14-3791,0.09040174,-0.0583848
2020-04-10,2020-04-10-3791,0.09046754,-0.058404416
2020-07-10,2020-07-10-3791,0.09073133,-0.058415994
2020-10-09,2020-10-09-3791,0.09161669,-0.058504082
2020-01-27,2020-01-27-3793,0.09648423,-0.060148403
2020-01-31,2020-01-31-3793,0.098913886,-0.061703242
2020-03-26,2020-03-26-3793,0.099264346,-0.060891017
2020-05-14,2020-05-14-3793,0.09802673,-0.06035637
2020-07-27,2020-07-27-3793,0.097566016,-0.060294382
2020-07-30,2020-07-30-3793,0.100831695,-0.06236668
2020-10-22,2020-10-22-3793,0.098383345,-0.061430313
2020-10-29,2020-10-29-3793,0.09877933,-0.061859056
2020-01-27,2020-01-27-3796,0.097663336,-0.059640765
2020-02-06,2020-02-06-3796,0.098051965,-0.06043955
2020-04-20,2020-04-20-3796,0.09881425,-0.06027721
2020-05-14,2020-05-14-3796,0.098895304,-0.060542718
2020-07-31,2020-07-31-3796,0.09693741,-0.06012234
2020-11-05,2020-11-05-3796,0.099425666,-0.06259118
2020-02-07,2020-02-07-3798,0.08515981,-0.05787456
2020-05-08,2020-05-08-3798,0.08586948,-0.05784498
2020-08-07,2020-08-07-3798,0.08453512,-0.057865
2020-11-06,2020-11-06-3798,0.08117182,-0.058403544
2020-01-30,2020-01-30-3799,0.096387565,-0.059660703
2020-05-11,2020-05-11-3799,0.096785754,-0.05972846
2020-05-15,2020-05-15-3799,0.09721758,-0.059949815
2020-07-30,2020-07-30-3799,0.09520843,-0.05925615
2020-10-29,2020-10-29-3799,0.09608894,-0.05951503
2020-02-06,2020-02-06-3800,0.08904252,-0.058068253
2020-05-11,2020-05-11-3800,0.09003929,-0.058229566
2020-08-07,2020-08-07-3800,0.08945108,-0.058131322
2020-10-15,2020-10-15-3800,0.08846361,-0.05798778
2020-11-06,2020-11-06-3800,0.088985205,-0.058092803
2020-04-28,2020-04-28-3802,0.09537384,-0.05903945
2020-05-13,2020-05-13-3802,0.09495554,-0.058945224
2020-08-06,2020-08-06-3802,0.093460925,-0.058792867
2020-11-04,2020-11-04-3802,0.09386001,-0.05877596
2020-11-06,2020-11-06-3802,0.09376607,-0.058738418
2020-02-13,2020-02-13-3803,0.09628928,-0.059229955
2020-05-20,2020-05-20-3803,0.09736167,-0.05947776
2020-08-13,2020-08-13-3803,0.097583674,-0.05954267
2020-11-11,2020-11-11-3803,0.096495934,-0.059288844
2020-03-16,2020-03-16-3804,0.09597697,-0.059688255
2020-06-08,2020-06-08-3804,0.091570966,-0.05863014
2020-06-15,2020-06-15-3804,0.093561955,-0.05971138
2020-09-14,2020-09-14-3804,0.09073723,-0.058613293
2020-12-14,2020-12-14-3804,0.09008738,-0.058650173
2020-02-13,2020-02-13-3807,0.10010834,-0.06016186
2020-02-14,2020-02-14-3807,0.10058952,-0.060359515
2020-05-14,2020-05-14-3807,0.10470543,-0.063393235
2020-08-14,2020-08-14-3807,0.10189029,-0.06138359
2020-11-13,2020-11-13-3807,0.10117705,-0.060920507
2020-01-14,2020-01-14-3810,0.09315456,-0.060019664
2020-01-20,2020-01-20-3810,0.07904916,-0.052829914
2020-04-14,2020-04-14-3810,0.093145594,-0.060389653
2020-07-15,2020-07-15-3810,0.09325867,-0.05980353
2020-10-15,2020-10-15-3810,0.09606167,-0.060089
2020-03-16,2020-03-16-3814,0.09789705,-0.05969502
2020-05-08,2020-05-08-3814,0.096997,-0.05947671
2020-06-25,2020-06-25-3814,0.0971749,-0.059877455
2020-08-31,2020-08-31-3814,0.096368544,-0.05931548
2020-11-12,2020-11-12-3814,0.096541785,-0.059396043
2020-11-13,2020-11-13-3814,0.09673672,-0.059459023
2020-01-10,2020-01-10-3815,0.09783998,-0.05968596
2020-04-10,2020-04-10-3815,0.099086486,-0.06015019
2020-07-10,2020-07-10-3815,0.09864295,-0.05978462
2020-10-09,2020-10-09-3815,0.098585725,-0.059773594
2020-02-21,2020-02-21-3816,0.09086708,-0.058453858
2020-02-28,2020-02-28-3816,0.09358437,-0.058903135
2020-05-29,2020-05-29-3816,0.09134122,-0.058736503
2020-07-17,2020-07-17-3816,0.092227735,-0.0586666
2020-08-28,2020-08-28-3816,0.091726825,-0.058643788
2020-11-27,2020-11-27-3816,0.0931564,-0.05867234
2020-02-06,2020-02-06-3817,0.08624535,-0.05778721
2020-05-27,2020-05-27-3817,0.088020764,-0.057916448
2020-08-06,2020-08-06-3817,0.08779111,-0.057892226
2020-11-05,2020-11-05-3817,0.08770163,-0.05792536
2020-01-14,2020-01-14-3823,0.10455638,-0.064004764
2020-04-14,2020-04-14-3823,0.10113985,-0.061044753
2020-07-15,2020-07-15-3823,0.10369479,-0.063107565
2020-10-15,2020-10-15-3823,0.10348106,-0.06294281
2020-02-14,2020-02-14-3825,0.10241697,-0.061856523
2020-05-20,2020-05-20-3825,0.10698492,-0.06658552
2020-08-14,2020-08-14-3825,0.10456648,-0.06292272
2020-11-13,2020-11-13-3825,0.105398275,-0.064325586
2020-01-10,2020-01-10-3826,0.09547878,-0.059708558
2020-04-10,2020-04-10-3826,0.096471384,-0.059655547
2020-07-10,2020-07-10-3826,0.09506842,-0.059526436
2020-08-21,2020-08-21-3826,0.095997125,-0.059633262
2020-10-15,2020-10-15-3826,0.09646256,-0.059487365
2020-02-06,2020-02-06-3834,0.0967086,-0.05982074
2020-05-11,2020-05-11-3834,0.09721928,-0.06115043
2020-08-06,2020-08-06-3834,0.095281504,-0.060343176
2020-11-05,2020-11-05-3834,0.095516026,-0.059922233
2020-01-31,2020-01-31-3835,0.0974515,-0.06035894
2020-04-15,2020-04-15-3835,0.09654376,-0.060163006
2020-05-15,2020-05-15-3835,0.0955961,-0.060108118
2020-07-31,2020-07-31-3835,0.094460756,-0.060782112
2020-10-30,2020-10-30-3835,0.0971784,-0.060813725
2020-01-31,2020-01-31-3836,0.0955046,-0.05992654
2020-05-07,2020-05-07-3836,0.095642395,-0.059950717
2020-08-03,2020-08-03-3836,0.09516526,-0.05956509
2020-10-30,2020-10-30-3836,0.09484957,-0.059764445
2020-02-06,2020-02-06-3837,0.08813725,-0.058132537
2020-03-18,2020-03-18-3837,0.090558566,-0.058790468
2020-04-22,2020-04-22-3837,0.08816297,-0.05813779
2020-05-11,2020-05-11-3837,0.08721286,-0.05799754
2020-08-06,2020-08-06-3837,0.08739094,-0.058135778
2020-09-23,2020-09-23-3837,0.08682262,-0.057896048
2020-11-04,2020-11-04-3837,0.08639701,-0.058038183
2020-01-31,2020-01-31-3839,0.0970475,-0.059436694
